Time (t),State Variable (Y_t),Reference State (Y_ref),Error (E_t),Change in Error (ΔE_t),Fuzzy Error Category,Fuzzy ΔE Category,Control Action (V_f),Updated State (Y_t+1),"Lyapunov Function (V(Y,w))"
800,10.362198764764912,8.536193171566993,-1.8260055931979196,-3.7775716922583698,Negative Large,Negative Large,0.1,10.462198764764912,1.672148213195043
801,6.712728652407334,5.762695214571306,-0.9500334378360273,0.8759721553618922,Negative Small,Positive Small,0.1,6.812728652407333,0.4562817665032704
802,7.294447434842323,7.881441800834066,0.5869943659917434,1.5370278038277707,Positive Small,Positive Large,0.1,7.394447434842323,0.17728119285302438
803,7.219717557064902,8.03357523191428,0.8138576748493787,0.22686330885763528,Positive Small,Zero,0.1,7.319717557064902,0.33618215745561847
804,6.519466275495328,7.12065335651193,0.6011870810166018,-0.21267059383277687,Positive Small,Zero,0.1,6.619466275495328,0.18571295319063105
805,9.780835302848342,8.682221178123614,-1.0986141247247279,-1.6998012057413296,Negative Small,Negative Large,0.1,9.880835302848341,0.6084764975223399
806,10.317317518126732,9.671835073845074,-0.645482444281658,0.45313168044306984,Negative Small,Positive Small,0.1,10.417317518126731,0.21332379293791187
807,8.368624836003754,9.627842564533882,1.2592177285301283,1.9047001728117863,Positive Small,Positive Large,0.1,8.468624836003753,0.7978146439222878
808,5.950634198356998,7.254196857020661,1.3035626586636626,0.044344930133534355,Positive Small,Zero,0.1,6.050634198356998,0.8546378025311383
809,3.959772828057366,5.566190229203777,1.6064174011464107,0.30285474248274813,Positive Large,Positive Small,0.1,4.0597728280573655,1.2952884333529942
810,10.565416873617025,9.924205994811672,-0.641210878805353,-2.2476282799517637,Negative Small,Negative Large,0.1,10.665416873617025,0.21057569554916655
811,10.251981081116615,9.19449043222967,-1.0574906488869438,-0.4162797700815908,Negative Small,Negative Small,0.1,10.351981081116614,0.5641432362416647
812,4.68349911931635,5.623313406016334,0.9398142866999839,1.9973049355869277,Positive Small,Positive Large,0.1,4.78349911931635,0.44662544674269977
813,7.687989257210512,9.604209413086862,1.9162201558763492,0.9764058691763653,Positive Large,Positive Small,0.1,7.787989257210512,1.84094984289339
814,7.6781684802163515,9.349481810310643,1.671313330094291,-0.24490682578205814,Positive Large,Zero,0.1,7.778168480216351,1.4016441236754342
815,9.465630425010483,7.5941902856303605,-1.8714401393801223,-3.5427534694744134,Negative Large,Negative Large,0.1,9.565630425010482,1.7561440976415457
816,7.1381562886343275,7.9563771787246464,0.818220890090319,2.6896610294704413,Positive Small,Positive Large,0.1,7.238156288634327,0.3397427124900969
817,8.071906110703186,6.9950135193506515,-1.076892591352534,-1.895113481442853,Negative Small,Negative Large,0.1,8.171906110703185,0.5848488266549879
818,5.772462469527211,5.273808194110156,-0.49865427541705465,0.5782383159354794,Zero,Positive Small,0.1,5.8724624695272105,0.1293280431958539
819,6.203744766841089,6.675986208229505,0.47224144138841595,0.9708957168054706,Zero,Positive Small,0.1,6.303744766841088,0.11650598948230435
820,7.837016291772278,9.014267242990057,1.1772509512177791,0.7050095098293632,Positive Small,Positive Small,0.1,7.937016291772277,0.6979599010715829
821,3.50870578766064,5.023160115023014,1.5144543273623743,0.33720337614459517,Positive Large,Positive Small,0.1,3.60870578766064,1.1517859548333107
822,7.127547730611187,6.667495858455721,-0.46005187215546606,-1.9745061995178403,Zero,Negative Large,0.1,7.227547730611187,0.11082386253687465
823,8.089378590505868,6.990843467954717,-1.0985351225511515,-0.6384832503956854,Negative Small,Negative Small,0.1,8.189378590505868,0.6083897077392367
824,8.262595028854138,7.686978014689615,-0.5756170141645232,0.5229181083866283,Negative Small,Positive Small,0.1,8.362595028854138,0.17066747349784042
825,9.720486615060436,9.599278082063803,-0.12120853299663281,0.45440848116789034,Zero,Positive Small,0.1,9.820486615060435,0.012345754235597913
826,4.899534865556351,6.7317299718298065,1.8321951062734554,1.9534036392700882,Positive Large,Positive Large,-0.6,4.2995348655563514,1.8584694537261992
827,8.608721119858673,6.734766009481138,-1.8739551103775351,-3.7061502166509905,Negative Large,Negative Large,0.1,8.708721119858673,1.7608538778550398
828,9.88236300716704,8.687506240548743,-1.1948567666182974,0.6790983437592377,Negative Small,Positive Small,0.1,9.98236300716704,0.7188413463667662
829,6.432377851252895,7.261089704449036,0.8287118531961415,2.023568619814439,Positive Small,Positive Large,0.1,6.532377851252894,0.34838166781389157
830,8.042905432135314,6.12302411469991,-1.9198813174354035,-2.748593170631545,Negative Large,Negative Large,0.1,8.142905432135313,1.84797213651875
831,7.6697239392087555,7.262197580663467,-0.4075263585452884,1.512354958890115,Zero,Positive Large,0.1,7.769723939208755,0.08803886645459148
832,6.033975734727985,5.704285101898999,-0.3296906328289859,0.07783572571630248,Zero,Zero,0.1,6.133975734727985,0.059347956687588604
833,6.874227650249245,5.8819349325311165,-0.9922927177181284,-0.6626020848891425,Negative Small,Negative Small,0.1,6.974227650249245,0.49732241881821465
834,8.738918016057948,7.4918388636973985,-1.2470791523605493,-0.2547864346424209,Negative Small,Zero,0.1,8.838918016057947,0.7826032061261531
835,7.72054167684875,7.094627247522739,-0.625914429326011,0.6211647230345383,Negative Small,Positive Small,0.1,7.82054167684875,0.20088443641925305
836,8.086612490805301,9.5742295053405,1.4876170145352,2.113531443861211,Positive Small,Positive Large,0.1,8.1866124908053,1.1115021909673104
837,6.165039519561159,6.811969495583165,0.6469299760220064,-0.8406870385131935,Positive Small,Negative Small,0.4,6.565039519561159,0.2892591969379169
838,9.615276312694416,7.902941751390218,-1.712334561304198,-2.3592645373262044,Negative Large,Negative Large,0.1,9.715276312694415,1.47104482491842
839,7.05978388697306,8.161321439597652,1.1015375526245919,2.81387211392879,Positive Small,Positive Large,0.1,7.1597838869730595,0.6116924899210877
840,4.554140378291722,5.065472282941668,0.5113319046499463,-0.5902056479746456,Positive Small,Negative Small,0.4,4.954140378291722,0.21073015835647088
841,8.045994391860336,8.317686860083553,0.27169246822321647,-0.2396394364267298,Zero,Zero,0.1,8.145994391860336,0.04190839864461175
842,5.647799793126566,5.890179834348757,0.2423800412221908,-0.029312427001025654,Zero,Zero,0.1,5.747799793126566,0.03437404219143546
843,10.257109917325376,9.805351587347275,-0.4517583299781016,-0.6941383712002924,Zero,Negative Small,0.1,10.357109917325376,0.10704279435230167
844,7.5156169897443945,5.7433136387655646,-1.77230335097883,-1.3205450210007283,Negative Large,Negative Large,0.1,7.615616989744394,1.5755295839453947
845,6.035891465965138,7.0731206186351185,1.0372291526699806,2.8095325036488106,Positive Small,Positive Large,0.1,6.135891465965138,0.542922157574243
846,3.9127538455968915,5.426748340393219,1.5139944947963277,0.47676534212634714,Positive Large,Positive Small,0.1,4.012753845596891,1.1510896651367937
847,8.774253218669486,9.984371259229736,1.2101180405602499,-0.3038764542360779,Positive Small,Negative Small,0.4,9.174253218669486,0.8121928360446893
848,9.058674652493291,7.510975051656213,-1.5476996008370785,-2.7578176413973283,Negative Large,Negative Large,0.1,9.158674652493291,1.2026870272156258
849,8.560168337221043,7.976925086600219,-0.583243250620824,0.9644563502162544,Negative Small,Positive Small,0.1,8.660168337221043,0.1750863446973727
850,4.479009543898778,5.335382386942137,0.856372843043359,1.439616093664183,Positive Small,Positive Large,0.1,4.579009543898778,0.3716872231510828
851,10.013590107870359,8.74980235199589,-1.2637877558744695,-2.1201605989178285,Negative Small,Negative Large,0.1,10.113590107870358,0.8035797459491139
852,7.495007950931673,6.049527965477929,-1.4454799854537441,-0.18169222957927467,Negative Small,Zero,0.1,7.595007950931673,1.049706194173678
853,10.87632880196468,9.490271447203568,-1.3860573547611121,0.059422630692631984,Negative Small,Zero,0.1,10.97632880196468,0.9655774953436858
854,7.701404336968253,6.025698202410036,-1.6757061345582178,-0.2896487797971057,Negative Large,Zero,0.1,7.801404336968253,1.408995524698022
855,4.962402684011779,5.953438603318332,0.9910359193065537,2.6667420538647715,Positive Small,Positive Large,0.1,5.062402684011778,0.496076096677893
856,6.202916054225588,5.182748339240474,-1.0201677149851136,-2.0112036342916673,Negative Small,Negative Large,0.1,6.302916054225587,0.525371083348974
857,7.2024927146465565,7.360334725549996,0.15784201090343952,1.1780097258885531,Zero,Positive Large,0.1,7.302492714646556,0.01745705020302076
858,9.192199877873328,7.824205666313082,-1.3679942115602461,-1.5258362224636857,Negative Small,Negative Large,0.1,9.292199877873328,0.9407040814311698
859,6.2425059057882155,5.328543197141762,-0.9139627086464532,0.4540315029137929,Negative Small,Positive Small,0.1,6.342505905788215,0.4226639163981808
860,9.98342786947395,8.877638083475052,-1.1057897859988977,-0.19182707735244442,Negative Small,Zero,0.1,10.08342786947395,0.6163855254097439
861,7.891091524464425,7.266444173740139,-0.6246473507242865,0.4811424352746112,Negative Small,Positive Small,0.1,7.991091524464425,0.20009215638343486
862,6.331666424516728,7.6219513466379,1.290284922121172,1.9149322728454585,Positive Small,Positive Large,0.1,6.431666424516727,0.8374175901266195
863,7.3839214102788935,7.20381373469114,-0.1801076755877533,-1.4703925977089254,Zero,Negative Large,0.1,7.483921410278893,0.021219387402811696
864,8.942494262474662,7.00381530437663,-1.9386789580980324,-1.758571282510279,Negative Large,Negative Large,0.1,9.042494262474662,1.8842380512860362
865,9.547753922529566,7.79820165654109,-1.7495522659884761,0.18912669210955624,Negative Large,Zero,0.1,9.647753922529565,1.5354665657127056
866,3.948896172841609,5.776201229653562,1.8273050568119533,3.5768573228004295,Positive Large,Positive Large,-0.6,3.348896172841609,1.849521885325268
867,4.568899915394104,5.909640652476355,1.3407407370822515,-0.4865643197297018,Positive Small,Negative Small,0.4,4.968899915394104,0.9787928620359296
868,7.835843198885835,9.308928105067587,1.473084906181752,0.13234416909950042,Positive Small,Zero,0.1,7.935843198885834,1.0899895704102502
869,10.634496950609346,9.730577310668163,-0.9039196399411829,-2.3770045461229348,Negative Small,Negative Large,0.1,10.734496950609346,0.4135353577356988
870,8.137687900826545,6.866546581398765,-1.2711413194277803,-0.36722167948659745,Negative Small,Negative Small,0.1,8.237687900826545,0.812900126978299
871,5.2077688309604575,6.353723365717769,1.145954534757312,2.417095854185092,Positive Small,Positive Large,0.1,5.307768830960457,0.6616058978654236
872,8.243408488002395,8.219997716195078,-0.023410771807316877,-1.1693653065646288,Zero,Negative Large,0.1,8.343408488002394,0.005274032118307132
873,8.406482967535283,7.0436708554904826,-1.3628121120448,-1.3394013402374831,Negative Small,Negative Large,0.1,8.506482967535282,0.9336284263680042
874,6.058137957366727,5.126931778301724,-0.9312061790650024,0.43160593297979766,Negative Small,Positive Small,0.1,6.158137957366726,0.4385724739644206
875,5.949711808798345,5.780762986830952,-0.16894882196739314,0.7622573570976092,Zero,Positive Small,0.1,6.049711808798345,0.019271852222084954
876,8.941251906072079,8.579861144236988,-0.3613907618350911,-0.19244193986769798,Zero,Zero,0.1,9.041251906072079,0.07030164136987378
877,8.328061897215877,8.294619709550757,-0.03344218766511986,0.32794857416997125,Zero,Positive Small,0.1,8.428061897215876,0.005559189957914549
878,4.325673767792699,5.135479962517417,0.8098061947247182,0.843248382389838,Positive Small,Positive Small,0.1,4.4256737677926985,0.3328930365072641
879,6.3699487811008115,6.109860809664747,-0.26008797143606444,-1.0698941661607826,Zero,Negative Large,0.1,6.469948781100811,0.03882287644286353
880,6.91091519114072,6.1553739829403575,-0.7555412082003627,-0.4954532367642983,Negative Small,Negative Small,0.1,7.01091519114072,0.29042125864443197
881,9.852755381436872,8.359463717993641,-1.4932916634432303,-0.7377504552428675,Negative Small,Negative Small,0.1,9.952755381436871,1.1199599960545248
882,5.643718104688813,5.098552688771821,-0.5451654159169923,0.948126247526238,Negative Small,Positive Small,0.1,5.743718104688813,0.1536026653559736
883,6.565029058095501,5.520542909922869,-1.0444861481726315,-0.4993207322556392,Negative Small,Negative Small,0.1,6.6650290580955005,0.5504756568622502
884,7.639866966684239,8.999580426865947,1.359713460181708,2.4041996083543395,Positive Small,Positive Large,0.1,7.739866966684239,0.9294103468996566
885,5.738953207950828,5.892723310271668,0.15377010232084043,-1.2059433578608676,Zero,Negative Large,0.1,5.838953207950827,0.016822622183880868
886,6.301057018567747,8.263730539259374,1.9626735206916273,1.8089034183707868,Positive Large,Positive Large,-0.6,5.701057018567747,2.106043674412034
887,5.177629363320124,6.190913905233632,1.0132845419135084,-0.9493889787781189,Positive Small,Negative Small,0.4,5.577629363320124,0.5933727814404341
888,6.403053824248746,5.497206963796726,-0.9058468604520193,-1.9191314023655277,Negative Small,Negative Large,0.1,6.503053824248745,0.4152792672953901
889,8.183100760394723,6.21586095499727,-1.967239805397453,-1.0613929449454336,Negative Large,Negative Large,0.1,8.283100760394722,1.9400162259701041
890,7.008047057627159,8.611334659278295,1.603287601651136,3.570527407048589,Positive Large,Positive Large,-0.6,6.40804705762716,1.4652655668041257
891,8.884459603976582,9.27848234053143,0.394022736554847,-1.209264865096289,Zero,Negative Large,0.1,8.984459603976582,0.08262695846108518
892,10.351383197631597,9.151099322834959,-1.2002838747966376,-1.5943066113514845,Negative Small,Negative Large,0.1,10.451383197631596,0.7253406900484152
893,5.80206018660787,6.985917648092274,1.1838574614844042,2.3841413362810417,Positive Small,Positive Large,0.1,5.902060186607869,0.7057592445561488
894,8.560765480062376,8.34042568285323,-0.22033979720914587,-1.40419725869355,Zero,Negative Large,0.1,8.660765480062375,0.029274813117083763
895,6.957206661197804,6.024921477079105,-0.9322851841186992,-0.7119453869095533,Negative Small,Negative Small,0.1,7.057206661197804,0.43957783226361846
896,6.929680452345783,6.465738651305067,-0.4639418010407166,0.4683433830779826,Zero,Positive Small,0.1,7.029680452345783,0.11262099737645193
897,8.233778031067263,9.4816790926056,1.247901061538336,1.7118428625790525,Positive Small,Positive Large,0.1,8.333778031067263,0.7836285296942528
898,4.486547892296638,5.06500961755368,0.5784617252570419,-0.669439336281294,Positive Small,Negative Small,0.4,4.8865478922966386,0.24730898379367672
899,6.562709792213929,5.42754265427234,-1.1351671379415889,-1.7136288631986307,Negative Small,Negative Large,0.1,6.662709792213929,0.6493022155312491
900,6.2563373322582025,6.039431275730136,-0.2169060565280665,0.9182610814135224,Zero,Positive Small,0.1,6.356337332258202,0.028524118679278388
901,3.15357947354075,5.132661019369099,1.979081545828349,2.1959876023564155,Positive Large,Positive Large,-0.6,2.5535794735407498,2.138381882519164
902,6.951140215561362,5.907177175448987,-1.0439630401123754,-3.0230445859407244,Negative Small,Negative Large,0.1,7.051140215561362,0.5499294145603366
903,6.056453224609417,7.91520780484846,1.8587545802390437,2.902717620351419,Positive Large,Positive Large,-0.6,5.456453224609417,1.9074842947798119
904,8.090057883887418,7.107122752962489,-0.982935130924929,-2.8416897111639727,Negative Small,Negative Large,0.1,8.190057883887418,0.48808073580320366
905,8.273280796045825,9.463358555384875,1.1900777593390508,2.17301289026398,Positive Small,Positive Large,0.1,8.373280796045824,0.7131425366367279
906,10.919511729169727,9.087217808692206,-1.8322939204775217,-3.0223716798165725,Negative Large,Negative Large,0.1,11.019511729169727,1.6836505055094433
907,6.180849763697718,6.70908675848938,0.5282369947916621,2.360530915269184,Positive Small,Positive Large,0.1,6.280849763697717,0.14451716133326323
908,5.604843632508779,6.297117167156463,0.6922735346476836,0.1640365398560215,Positive Small,Zero,0.1,5.704843632508779,0.2446213233867988
909,5.494014242166113,6.898462040836335,1.4044477986702217,0.7121742640225381,Positive Small,Positive Small,0.1,5.5940142421661125,0.9912368095948159
910,7.173891574534897,7.951474712574038,0.7775831380391409,-0.6268646606310808,Positive Small,Negative Small,0.4,7.573891574534898,0.38231776828139885
911,7.846921251427183,6.340318204114381,-1.5066030473128018,-2.2841861853519427,Negative Large,Negative Large,0.1,7.946921251427183,1.13992637108611
912,10.106081889754659,8.12074453924567,-1.9853373505089884,-0.4787343031961866,Negative Large,Negative Small,0.1,10.206081889754659,1.9757821976630248
913,6.520296382983595,7.047058260956202,0.5267618779726071,2.5120992284815955,Positive Small,Positive Large,0.1,6.620296382983595,0.1437390380426139
914,7.554678428078072,7.760235904259901,0.20555747618182973,-0.32120440179077736,Zero,Negative Small,0.1,7.654678428078071,0.02612693800712175
915,8.06891639848753,7.180632645676583,-0.8882837528109473,-1.093841228992777,Negative Small,Negative Large,0.1,8.16891639848753,0.39952401275395005
916,8.017111919569887,6.472328797709588,-1.5447831218602985,-0.6564993690493512,Negative Large,Negative Small,0.1,8.117111919569886,1.1981774467922248
917,10.11444387155792,9.742266534810783,-0.3721773367471375,1.172605785113161,Zero,Positive Large,0.1,10.21444387155792,0.0742579849940961
918,8.384131763510121,8.818028970798803,0.4338972072886822,0.8060745440358197,Zero,Positive Small,0.1,8.48413176351012,0.09913339324645883
919,5.351053242226758,5.700565878832263,0.349512636605505,-0.08438457068317717,Zero,Zero,0.1,5.451053242226758,0.0660795415734659
920,10.124812465476792,9.342339879489565,-0.782472585987227,-1.131985222592732,Negative Small,Negative Large,0.1,10.224812465476791,0.3111316739107692
921,5.450029045664683,7.437155991247568,1.9871269455828848,2.769599531570112,Positive Large,Positive Large,-0.6,4.850029045664684,2.1543367489307825
922,9.95111848430982,9.472761134470456,-0.4783573498393636,-2.4654842954222485,Zero,Negative Large,0.1,10.05111848430982,0.11941287707266966
923,8.421248321502006,8.999276279736577,0.5780279582345713,1.056385308073935,Positive Small,Positive Large,0.1,8.521248321502005,0.17205816025041368
924,8.302856847454503,7.126067522346167,-1.1767893251083361,-1.7548172833429074,Negative Small,Negative Large,0.1,8.402856847454503,0.6974165578444667
925,3.4843091008931157,5.112346541600587,1.6280374407074714,2.8048267658158075,Positive Large,Positive Large,-0.6,2.8843091008931157,1.5052529541726667
926,6.696195864718293,6.34338679692473,-0.35280906779356247,-1.9808465085010338,Zero,Negative Large,0.1,6.7961958647182925,0.06723711915868127
927,7.632062632848831,7.708171073304335,0.07610844045550458,0.42891750824906705,Zero,Positive Small,0.1,7.73206263284883,0.007896247354284545
928,8.736693202751646,8.167391099130736,-0.5693021036209096,-0.6454105440764142,Negative Small,Negative Small,0.1,8.836693202751645,0.16705244259359645
929,4.548852805097885,6.2894384271660115,1.7405856220681262,2.3098877256890358,Positive Large,Positive Large,-0.6,3.9488528050978853,1.6948191538751427
930,6.016715520076645,5.69678037036412,-0.3199351497125251,-2.0605207717806513,Zero,Negative Large,0.1,6.116715520076645,0.05617925001078794
931,9.42058953583459,9.174651183996495,-0.24593835183809531,0.07399679787442981,Zero,Zero,0.1,9.52058953583459,0.03524283645241938
932,10.164651281182444,9.92201090351776,-0.24264037766468327,0.003297974173412044,Zero,Zero,0.1,10.264651281182443,0.034437176436630065
933,8.042401577899248,7.628450911513429,-0.41395066638581923,-0.17131028872113596,Zero,Zero,0.1,8.142401577899248,0.09067757710063191
934,6.564268178146967,5.858396429241518,-0.7058717489054489,-0.29192108251962967,Negative Small,Zero,0.1,6.664268178146966,0.2541274629514185
935,7.581492631319924,6.361536632596845,-1.219955998723079,-0.5140842498176301,Negative Small,Negative Small,0.1,7.681492631319924,0.7491463194102126
936,4.171236263250191,5.0919533827373336,0.9207171194871426,2.1406731182102217,Positive Small,Positive Large,0.1,4.271236263250191,0.42886000705835065
937,10.871691673522744,9.571494032802494,-1.3001976407202491,-2.2209147602073918,Negative Small,Negative Large,0.1,10.971691673522743,0.850256952467251
938,5.58177814350452,5.588755414450706,0.006977270946185499,1.3071749116664346,Zero,Positive Large,0.1,5.68177814350452,0.005024341154928243
939,6.190815494108593,7.882582377571268,1.691766883462675,1.6847896125164894,Positive Large,Positive Large,-0.6,5.590815494108593,1.611037593990506
940,4.604479820411947,6.37027610343603,1.7657962830240832,0.0740293995614083,Positive Large,Zero,0.1,4.7044798204119465,1.564018256570834
941,7.10784328736321,7.770890012578967,0.6630467252157572,-1.102749557808326,Positive Small,Negative Large,0.1,7.207843287363209,0.22481547990966996
942,9.396689850205192,8.257101941759322,-1.1395879084458702,-1.8026346336616275,Negative Small,Negative Large,0.1,9.496689850205192,0.6543303005380166
943,9.979432757499671,9.148709018536008,-0.8307237389636626,0.30886416948220763,Negative Small,Positive Small,0.1,10.07943275749967,0.35005096523888374
944,7.186566217492642,6.032106358803016,-1.1544598586896253,-0.3237361197259627,Negative Small,Negative Small,0.1,7.286566217492641,0.6713887826628349
945,5.12405536905884,5.054979143292402,-0.06907622576643746,1.0853836329231878,Zero,Positive Large,0.1,5.224055369058839,0.00738576248306792
946,5.445224142165999,5.684428150344036,0.23920400817803777,0.30828023394447523,Zero,Positive Small,0.1,5.545224142165998,0.03360927876421938
947,8.08990331606566,9.500093209240525,1.4101898931748647,1.1709858849968269,Positive Small,Positive Large,0.1,8.18990331606566,0.9993177674062681
948,8.682221402249823,9.369450387812577,0.6872289855627542,-0.7229609076121104,Positive Small,Negative Small,0.4,9.082221402249823,0.3161418392988061
949,7.723142975547043,7.987065510851542,0.2639225353044985,-0.42330645025825575,Zero,Negative Small,0.1,7.823142975547043,0.03982755232077713
950,6.356986020886735,8.002584302168266,1.645598281281531,1.3816757459770326,Positive Large,Positive Large,-0.6,5.756986020886735,1.5339968516783644
951,7.207631183576122,8.325183372731278,1.1175521891551554,-0.5280460921263757,Positive Small,Negative Small,0.4,7.607631183576123,0.7044614477427402
952,6.269757569372203,5.876856393117248,-0.3929011762549548,-1.5104533654101102,Zero,Negative Large,0.1,6.369757569372203,0.08218566715126353
953,10.514712186581558,9.5720597296248,-0.9426524569567594,-0.5497512807018046,Negative Small,Negative Small,0.1,10.614712186581558,0.44929682730330756
954,9.087242670032165,7.093852624460366,-1.9933900455717986,-1.0507375886150392,Negative Large,Negative Large,0.1,9.187242670032164,1.9918019368923685
955,8.648145966621717,6.915692641247487,-1.7324533253742302,0.2609367201975683,Negative Large,Zero,0.1,8.748145966621717,1.5056972623001141
956,8.164849324554954,7.594588526414188,-0.5702607981407661,1.1621925272334641,Negative Small,Positive Large,0.1,8.264849324554953,0.1675986889480718
957,4.919822047051563,5.234829833875275,0.31500778682371244,0.8852685849644786,Zero,Positive Small,0.1,5.019822047051562,0.05461495287978674
958,6.376126302613328,5.8314168437803975,-0.5447094588329309,-0.8597172456566433,Negative Small,Negative Small,0.1,6.476126302613328,0.15335419727103222
959,9.83277455445278,8.690168082131851,-1.142606472320928,-0.5978970134879971,Negative Small,Negative Small,0.1,9.932774554452779,0.6577747752948377
960,3.8873381033191814,5.413993339625632,1.5266552363064507,2.6692617086273787,Positive Large,Positive Large,-0.6,3.2873381033191813,1.3453381052709523
961,7.655380106117093,8.01576054733194,0.360380441214847,-1.1662747950916037,Zero,Negative Large,0.1,7.755380106117093,0.06993703120510392
962,7.585954690949073,6.226745548406605,-1.3592091425424684,-1.7195895837573154,Negative Small,Negative Large,0.1,7.685954690949073,0.9287247465855161
963,6.481809877942059,6.946478070209883,0.4646681922678244,1.8238773348102928,Zero,Positive Large,0.1,6.581809877942058,0.11295826445272392
964,6.730957768762245,6.443468683853499,-0.2874890849087457,-0.7521572771765701,Zero,Negative Small,0.1,6.830957768762245,0.046324986970833995
965,7.129441025773538,6.7783635823247455,-0.35107744344879244,-0.06358835854004674,Zero,Zero,0.1,7.2294410257735375,0.06662768564927003
966,7.333134538455784,8.595229525921226,1.2620949874654421,1.6131724309142346,Positive Small,Positive Large,0.1,7.433134538455784,0.8014418786926972
967,5.934550344725029,6.485608578115875,0.5510582333908465,-0.7110367540745957,Positive Small,Negative Small,0.4,6.334550344725029,0.23183258829392034
968,7.170068356452214,7.8320232014844855,0.6619548450322714,0.11089661164142495,Positive Small,Zero,0.1,7.270068356452214,0.22409210843084923
969,5.485038845123757,7.380252010995498,1.8952131658717413,1.2332583208394698,Positive Large,Positive Large,-0.6,4.885038845123757,1.975916472046794
970,6.415122882378661,8.31835582681324,1.9032329444345795,0.008019778562838198,Positive Large,Zero,0.1,6.515122882378661,1.8161478203905594
971,11.010936871326884,9.68414869662379,-1.3267881747030934,-3.230021119137673,Negative Small,Negative Large,0.1,11.110936871326883,0.8851834302659831
972,7.755143725942501,8.662860486051251,0.9077167601087499,2.2345049348118433,Positive Small,Positive Large,0.1,7.855143725942501,0.41697485829116293
973,6.147016957909045,6.074701892953784,-0.0723150649552613,-0.9800318250640112,Zero,Negative Small,0.1,6.247016957909045,0.007614734309741831
974,4.350817969661516,5.1559156753064235,0.8050977056449078,0.8774127706001691,Positive Small,Positive Small,0.1,4.450817969661515,0.3290911578173473
975,8.074037201960486,6.311320221499125,-1.7627169804613612,-2.567814686106269,Negative Large,Negative Large,0.1,8.174037201960486,1.5585855766034094
976,7.012576688964369,7.975389653501274,0.962812964536905,2.725529944998266,Positive Small,Positive Large,0.1,7.112576688964369,0.46850440234017177
977,4.975756318376992,5.257129067421252,0.2813727490442597,-0.6814402154926453,Zero,Negative Small,0.1,5.075756318376992,0.04458531195236197
978,8.972752237944588,7.481831236006181,-1.490921001938407,-1.7722937509826666,Negative Small,Negative Large,0.1,9.072752237944588,1.1164227170105114
979,9.351948511751681,7.984214244584447,-1.3677342671672346,0.12318673477117237,Negative Small,Zero,0.1,9.45194851175168,0.9403485127917461
980,5.415625125469914,6.671219454084804,1.2555943286148903,2.623328595782125,Positive Small,Positive Large,0.1,5.515625125469914,0.7932585590249386
981,10.06513425791195,8.85456101872911,-1.2105732391828408,-2.466167567797731,Negative Small,Negative Large,0.1,10.16513425791195,0.7377437837128177
982,5.36573881262043,5.532991265668859,0.1672524530484294,1.3778256922312702,Zero,Positive Large,0.1,5.46573881262043,0.01898669152535854
983,5.307564397020464,5.375688908679043,0.06812451165857958,-0.09912794138984982,Zero,Zero,0.1,5.407564397020463,0.007320474544359973
984,7.174863670681791,8.640943781018017,1.4660801103362253,1.3979555986776457,Positive Small,Positive Large,0.1,7.274863670681791,1.0796954449617393
985,5.7998626360594905,7.477456581030992,1.6775939449715018,0.2115138346352765,Positive Large,Zero,0.1,5.89986263605949,1.412160722102523
986,9.353769210033741,8.44201198213868,-0.9117572278950608,-2.5893511728665626,Negative Small,Negative Large,0.1,9.453769210033741,0.42065062130944286
987,7.15998130243993,7.174136693018731,0.014155390578800997,0.9259126184738617,Zero,Positive Small,0.1,7.25998130243993,0.005100187541219205
988,5.979412976656253,6.2320101661955345,0.2525971895392818,0.2384417989604808,Zero,Zero,0.1,6.079412976656252,0.03690267008157193
989,10.013544502980585,9.095511588370998,-0.9180329146095865,-1.1706301041488683,Negative Small,Negative Large,0.1,10.113544502980584,0.42639221615328615
990,10.059130990809335,8.997079394844896,-1.062051595964439,-0.14401868135485252,Negative Small,Zero,0.1,10.159130990809334,0.568976796245306
991,7.109115024949548,8.473482354272134,1.3643673293225858,2.4264189252870247,Positive Small,Positive Large,0.1,7.209115024949548,0.9357491046614226
992,6.801626284060378,6.360725686149813,-0.4409005979105647,-1.8052679272331504,Zero,Negative Large,0.1,6.901626284060377,0.10219666861894672
993,6.492569663456178,7.9511533343454355,1.4585836708892579,1.8994842687998226,Positive Small,Positive Large,0.1,6.592569663456177,1.0687331624923915
994,7.810369828816317,6.804869484700134,-1.0055003441161823,-2.46408401500544,Negative Small,Negative Large,0.1,7.910369828816316,0.5105154710088805
995,6.085730991701729,5.457910366633171,-0.6278206250685576,0.37767971904762465,Negative Small,Positive Small,0.1,6.185730991701728,0.20207936863073722
996,11.413026361645047,9.586567877311214,-1.8264584843338323,-1.1986378592652747,Negative Large,Negative Large,0.1,11.513026361645046,1.6729752974975198
997,3.9599252200204917,5.684093154594807,1.7241679345743153,3.5506264189081476,Positive Large,Positive Large,-0.6,3.3599252200204917,1.66637753330713
998,7.97940565370903,9.751186769104013,1.7717811153949832,0.0476131808206679,Positive Large,Zero,0.1,8.07940565370903,1.5746041604351453
999,6.3587771635625785,7.230028864789778,0.8712517012271999,-0.9005294141677833,Positive Small,Negative Small,0.4,6.758777163562579,0.45953976344564496
